ra,dec,true_ra,true_dec,gal_ID,gal_off,mag,half_light,loc_off
150.18768864210773,2.7838461656541744,150.1870819748957,2.7827256834106424,86447,0.13860700750922741,19.044172,0.12832341,4.5858090192738015
150.3827591475968,2.010019670063038,150.38423663660703,2.010800179009314,118319,-0.07936730453089602,22.805014,0.1479132,6.01262667427877
149.62032214698226,2.301234129483927,149.62001769074018,2.302545643711182,260704,-0.11905906048124106,24.929577,0.18178068,4.846800258296418
149.99189685704295,1.670089181416809,149.9921945407284,1.6683462642395148,62306,0.0021658777076811533,18.343872,0.11689548000000001,6.365285281180231
150.54866942395773,2.63848353604975,150.547305417594,2.6355292956613483,134701,0.02064214979982904,18.469379,0.105,11.711963265004176
150.04485933396234,2.4448856935626258,150.04521362955902,2.4411396173559754,600782,-0.03763035839268102,24.09893,0.12883557,13.545946249076154
149.88773007492435,1.7726440941347132,149.88691793184856,1.7697560112589537,49627,0.007244683833298573,17.751801,0.11587398,10.79998137728546
150.74977864656688,1.7974816925618853,150.7503042160199,1.7937504502168355,160009,0.05017215279609557,22.392729,0.12468987000000001,13.564942108052689
150.04527557662414,2.631162614725303,150.04589589214834,2.632287237078746,69708,0.03877139151166445,17.709879,0.105,4.622539534064484
150.38081502803033,1.9030527025749968,150.3803779565463,1.9052765764970758,857407,0.07123585055754374,25.917310999999998,0.105,8.158934232453364
150.50549554365722,2.8531105359714735,150.5051182487955,2.852516887687467,132375,-0.038288232103812866,20.187967,0.11489387999999999,2.5313327230467304
149.70870420162888,2.163723515830021,149.70707993422388,2.158915823954355,31339,-0.0006764975926332429,16.5935,0.105,18.267434930247568
150.59150926944437,2.531590537118614,150.59295291305028,2.5270374332752015,145355,0.06271212446153662,21.706934,0.11740394999999999,17.193836178553312
150.22593313321363,2.3051711552011285,150.22685871790364,2.300656544076201,96754,0.0019296693165201083,23.570202,0.16466832,16.590117663356327
150.52258968067972,2.229133726954782,150.52396212946903,2.232073468509214,952059,0.04171172044036084,25.462294,0.18073013999999998,11.67801525850008
150.20313199911186,2.5593985240864843,150.2028265421061,2.5584926618523207,89006,-0.023209835501925773,22.357785999999997,0.14998587,3.441163868165295
150.45409938863767,2.870766371036231,150.45549170922595,2.86702879014735,125094,0.020187879288220145,21.398945,0.13094976,14.356379006251416
149.8056411689297,1.8089175312658743,149.80643313805652,1.8047517140473008,44183,0.004028258803366543,22.073109,0.12539919,15.265283998269084
149.49133073333923,2.5142041474935737,149.4897415900375,2.516425800569558,900,0.09571260506418958,15.618704999999999,0.105,9.830211773888651
150.74594446220047,2.599357138266578,150.74758903159926,2.5987721197413305,158322,-0.03984452594900364,19.489222,0.11100731999999999,6.278149850796295
149.73503772627387,1.6593230389098725,149.73339086504498,1.655319330180556,34196,0.05480942283208853,18.028467000000003,0.11175903000000001,15.5841196978176
150.01529152547704,2.689712847597335,150.0156451447457,2.6881003003454222,71036,0.07429008590284851,23.819725,0.14498475,5.942813900794171
150.44563951475718,2.356212787129613,150.4456721696053,2.3634996480047663,128062,-0.045724842055546576,22.131491,0.11383878,26.23296210967749
150.58906892404121,1.8846077191892587,150.58822274181588,1.887798349560162,145641,0.10083726482998621,19.304274,0.11532425999999998,11.88292916965117
150.19975955346254,1.6251194033548488,150.2001114783356,1.6324705846289467,88661,0.02847425282290799,20.010403,0.12522549,26.494536769538637
149.85968496014542,2.6931079287707007,149.8606346556456,2.6899422748989634,478603,0.0723615701454357,25.291851,0.1594074,11.897058916091359
150.0734504353067,1.6153324634295083,150.0731247383728,1.6193446098802649,73419,0.046820780968964006,20.285830999999998,0.12350205,14.491202096439652
150.12316594812643,2.1145843749199007,150.12235675224977,2.115136654872493,78077,-0.03117028653976816,24.639725,0.13511336999999998,3.5252794693433724
149.83300675309047,2.815830227379624,149.83373564252256,2.8133099629549827,45441,-0.13820846388852126,16.805985999999997,0.105,9.443899674446786
150.11812053383787,1.8170570775475907,150.11696015003847,1.8218573623521501,78685,0.13721051178460153,24.498486,0.15609282,17.778266550852813
149.9017880194403,2.2501011617362647,149.90328331401304,2.242520685630495,499911,0.0861944007596527,24.830034,0.13763613,27.814767868481137
149.6514647983386,2.7062461511307165,149.65109368189653,2.7089486046081075,23955,-0.0351764122591487,20.923610999999998,0.13944533999999997,9.819936166806984
150.4104434025057,2.588233079216136,150.41064242322398,2.58723669635506,118120,0.016975251900057033,16.098423,0.105,3.657690903968641
149.97253015714304,2.3845294352855655,149.97423482305362,2.383709455808864,64359,-0.014345476500078868,20.791891,0.1303662,6.805070112679762
149.67366339529985,2.5799225357931674,149.67316243974068,2.58308189932975,28027,-0.07823742927021128,19.633965,0.13353024,11.515513372832116
150.31216429721087,2.576106568965082,150.3120585776741,2.5788572158785277,103956,0.07492139727480757,22.49894,0.13607724,9.909625294734528
150.56313422303282,2.066203490455248,150.5628646340205,2.070122355893397,142955,-0.00769301697854405,22.594589000000003,0.14822924999999998,14.14121512285805
149.97704164627967,2.5830672198041404,149.9769769238277,2.5868404205582283,62473,0.016257120934810288,21.721733,0.11125869000000001,13.58551685797451
150.0902498740882,2.0077282766791718,150.09076945601376,1.9999929236072083,75686,0.032877720886606066,17.08803,0.12421370999999998,27.909944085772075
149.5250372506085,2.73917913854208,149.52606441473878,2.7357366765185938,196834,0.030775030791478728,25.161942,0.19926908999999998,12.931570999856644
150.5463538806999,2.596056455291432,150.54646527598243,2.59661657775412,141678,0.05248929938882256,21.107004,0.15314726999999997,2.0558509726870606
150.28806040229287,2.478587834898363,150.2888615735655,2.473224820603769,99977,-0.08066254458937436,17.45826,0.10519815,19.52069912749386
150.1258948165606,2.7158194754555076,150.12691978370145,2.7119921280175268,84308,0.07740017707439653,21.940222,0.1823007,14.262903232175422
150.4592262615736,2.1021493425821616,150.45976965903444,2.1053360519096707,128754,-0.00613298407624154,21.675451000000002,0.12770646,11.637525083017543
150.07404778803644,2.7916143463355776,150.07528193381944,2.7891782581771443,73271,-0.0009594181388136241,21.437122,0.17673959999999997,9.828746073690393
150.7578025747185,2.672908132425754,150.759468278578,2.6769635119780335,160465,0.024833855829947824,22.974016,0.18599865,15.780418206780253
149.93928076770112,2.493059223852787,149.93965942798823,2.4880484259559608,59835,0.09205409342930708,22.099638,0.13855353,18.090208986222247
149.95682134475547,1.8993077417074873,149.95533735364816,1.9015195370758284,60065,0.11747806066175216,24.775415,0.16062219,9.586987547046364
150.02297249222212,2.560690084216377,150.02299467442162,2.5668534986921396,67753,-0.03593697612920481,23.009901,0.18226947,22.188435525935798
149.99878689766885,2.0333296107475127,149.99838372426677,2.0351346071776786,62694,-0.023307929799220185,19.540173,0.12081584999999999,6.657913708971069
150.51720786909155,1.7872451375954608,150.51704242242462,1.7891896512474763,136815,-0.0759128899171545,20.862875,0.11748884999999999,7.025517174714969
150.23365471497232,2.3423607212095936,150.23303018356344,2.3463991341440282,97707,-0.1765324789889388,24.21694,0.19496405999999997,14.710820154102116
150.57563954831178,2.453598748995321,150.57505879731195,2.452853430633293,144421,-0.04174832753660717,21.921749,0.13829658,3.4003391131986516
150.5960908042689,2.2333937577150786,150.59500173078695,2.233708113623464,146621,-0.12370912743653396,21.37879,0.1615878,4.077862810492768
150.29968757237924,2.292333070205746,150.29920097596062,2.295530845714829,103453,-0.061765938776484466,21.962196,0.12729770999999998,11.644297218640066
149.9384444031756,2.6098025007071857,149.93798507313917,2.606241917494659,55840,0.011224046739472087,18.645632,0.13198851,12.924100303705888
150.5896833382623,2.736541062220017,150.59085368512496,2.739031929309572,143446,-0.03193367989417972,22.224712,0.12964686,9.905565749454704
150.21094897737314,2.535041643526995,150.2121954988168,2.53697263081488,94139,0.02806296797606776,14.998335999999998,0.105,8.271767190520885
150.63346646913456,2.696908219428131,150.63262779712372,2.6971626722252937,149724,-0.04754413906599582,18.308101999999998,0.11538458999999998,3.1519220165955937
149.50636502727878,2.7094511551101887,149.50611543737182,2.7076334986963304,4527,-0.08099139390907989,23.391962,0.17159705999999997,6.604828523892998
149.72082553156622,1.6920934285279343,149.72120896809818,1.6923293428303472,27424,0.06877449352940239,20.599337,0.13968803999999999,1.6202036725413005
150.32483720875706,2.7973187752131667,150.3230677988458,2.7954710062967796,818051,-0.1971684524484463,25.823288,0.39882614999999993,9.204749853537574
149.72549981312568,2.8042215627555733,149.72681701554515,2.8046153987554776,368373,-0.11536001290882578,24.144358,0.25246959,4.943909842562712
150.68234148350422,1.6059089069171215,150.68250681423717,1.6086002240718118,152121,0.014247342475552994,22.257278,0.13591631999999998,9.706991811949258
150.55908450849736,1.6756172117125572,150.55977040846554,1.6795733246608706,141323,0.18797430132667767,19.789762,0.16740795,14.45429598616254
150.36313609267805,2.7168080386293716,150.36326199342162,2.711799011233619,113273,-0.045526157356985356,22.291964,0.18458337,18.038181030381246
150.27557890080718,2.449240282959809,150.27590588300808,2.4519590202344648,99962,0.011797203213567873,19.345974,0.12623340000000002,9.857858548980195
149.8888586955777,2.621698391356047,149.88915156156528,2.6132383355670243,48983,0.10352450923597804,23.222889000000002,0.14014601999999998,30.474406260027518
150.65642367982258,2.3395666975092793,150.65715184992106,2.3408305031714742,153690,0.07964960842196629,22.851467,0.20308983,5.249773217010221
150.432122630979,2.4022278149114293,150.43287358396347,2.4059865175696493,121405,0.20591637166957333,21.070204,0.18311865,13.798280972452757
150.48779181773614,2.0489669705673736,150.48804836727336,2.0532221361142553,127385,-0.07063413884161122,17.723703,0.11907092999999999,15.346376990212514
150.74437542801462,1.6307131236468497,150.74560095163451,1.6303101191383924,157452,0.005287646350870305,19.237356,0.11315063999999998,4.642611127921068
150.03447392074878,2.763744553245732,150.03379012486488,2.765172974941569,71639,0.04322448875219246,15.090847,0.105,5.699924118855979
149.81629450061186,1.692073764578323,149.81461827214088,1.6916984444296854,40342,0.08033207471728661,18.836477,0.12125529,6.181272154630222
149.70847345202085,2.217421571109451,149.70857544557376,2.214539449643596,26373,-0.047610367589402285,22.150505,0.13694126999999998,10.382122429129117
149.69516094931421,2.13439324689525,149.69492708135238,2.138395403941563,24041,0.016872632623455782,16.847322,0.10540491,14.432309411174
150.37121669409333,2.7053431346640475,150.37229258256076,2.7128135521060064,113304,0.13530730881289635,23.433815,0.24163794,27.170363372736873
150.556927351339,2.2022906216684746,150.55624523531247,2.208591362991565,138567,-0.06112514943466667,20.591387,0.12517653,22.81500800906532
149.99638153240966,2.2453027314732643,149.99642142525906,2.2478294417175753,67008,-0.005883669575208747,21.228827,0.1401444,9.097288790553115
150.09917738583255,2.3044261015473153,150.09868473315422,2.309073753235533,75861,0.03097391101779312,21.622906,0.11223966,16.82513051155223
150.53565360944344,1.7008017511990747,150.5348028543898,1.6959232444253225,134178,-0.02342693064461183,20.35334,0.11703582,17.82744453090419
150.43174323418222,2.3959496491584593,150.4310780578496,2.4027346938651855,121406,-0.023586105375920707,17.138123999999998,0.105,24.54305531777461
150.1032733444262,1.6211222042428697,150.102423618408,1.6171376347853874,80580,-0.012783577828457465,19.830072,0.10940295,14.666742684776107
149.74062564766953,2.1458148925989597,149.74097725255058,2.145756188663007,31432,-0.03233773182517377,22.244352,0.19555055999999996,1.2824230350001038
149.7026735588037,2.654887711421699,149.70293334431415,2.6595374940748244,28913,-0.08912262666946588,19.189923999999998,0.105,16.76526693652584
150.4658237759989,2.717882344984586,150.46568609579285,2.720006828763768,129874,0.007672675826428436,19.262332999999998,0.105,7.66414932488998
149.72374124251704,2.3874187174616526,149.72296432694864,2.3849393641739023,351040,0.20695358450597717,24.178864,0.17436917999999998,9.35289715175353
150.62326295561525,2.4600209727487305,150.62410929781004,2.457111464203073,150593,0.020601828542265083,19.005302,0.11180717999999998,10.907594250527483
150.6495042029923,2.6528126023513297,150.6499852087858,2.649372528125855,148827,0.027048816402563586,22.898512,0.17602857,12.504485999403071
149.69532699269374,2.158036337777899,149.6959736614193,2.157383673996198,25171,-0.04673072828742914,20.621601000000002,0.10694559,3.306434232587957
150.62250708787812,2.704579468076665,150.62287681669346,2.709711769273386,149674,0.028638447649725233,22.102928,0.14693307,18.524058786723458
149.6560763119976,2.6551064744875497,149.65669677077685,2.6522625485357527,309222,-0.0195175021504084,25.455116,0.17250123,10.478448393156544
150.02912927292738,2.730434692157489,150.02900980982352,2.7268756582711675,70996,-0.021839289106040015,22.407949,0.14014845,12.819721461940388
150.6015348310636,2.644146369121075,150.60327772332707,2.640897759458186,148661,0.08657797218167278,20.66291,0.15770955,13.268664937636567
150.06528770101144,2.64737125294795,150.06483547897025,2.6518838356080634,76979,0.14513070872344372,22.529182000000002,0.14873559,16.32649414978788
150.17047978509368,2.6928387361293815,150.1683053424439,2.688637054653977,672903,-0.023891814092565425,24.164288,0.16967982,17.027622453085467
149.92439032340604,1.983121519608473,149.92458850524622,1.980984904373262,504852,0.1034632661031289,25.109491000000002,0.12634949999999998,7.724792828270144
149.4797642086058,2.420733432147694,149.4797053402825,2.418590618947036,5494,0.07042456820528444,21.889072,0.13471773,7.717032849034753
149.93551643110487,2.6676832159811545,149.93595276398648,2.6668389071697667,56950,0.058122011974533684,19.95779,0.12083595,3.420627967441154
150.51648125061902,2.2231733154538538,150.51557190466943,2.222430073868602,132812,-0.060736455319095106,22.957294,0.1842912,4.226090551694723
150.41702901761434,2.428749406354126,150.41566859763722,2.430311201045797,121532,-0.08396952699442203,15.201595000000001,0.11352249,7.453495030600913
149.77560807602666,1.8646979727551272,149.77643844943356,1.866465900125801,38365,0.04810578084337365,24.135206,0.14211864,7.030935869103726
150.2888495270275,2.283148450209995,150.2880045463921,2.2769694017871567,103489,-0.07230102212351165,16.877041000000002,0.10882254,22.451275704055366
150.519502464669,2.7527147288975202,150.52002544376424,2.754156831460096,138085,0.15668576880912036,18.394251,0.14962809,5.521672179182944
149.8601878411028,2.1488501364402914,149.85995818933898,2.148735277333281,44506,-0.04461728144992033,17.404295,0.11806896,0.9238641111225004
149.99849836284722,2.4752898422979785,149.9997513669389,2.4766027523856406,66517,0.04551720159543452,21.477545000000003,0.13008294,6.53062437473706
150.65505885743022,1.7595524413222818,150.65543258837275,1.7581391253145813,148629,-0.015880790777238297,18.934652,0.11131173000000001,5.262659940756756
150.67457856111912,2.53758094906736,150.67429178930774,2.5431033382543933,1067126,-0.02370779383442325,25.264305,0.16361457,19.907335599197097
150.296430550242,2.216982368139619,150.29498522651866,2.2149571026638557,778623,0.13196200225182164,25.133812,0.19920483,8.954914242912693
150.46258348538382,2.752580020467397,150.46203521339868,2.750545334834865,129935,0.1345355655983678,20.663162,0.12438305999999999,7.585546879064421
150.4238243223293,2.51324804056474,150.4247387455117,2.511104558229715,124878,-0.047173884333525665,19.109171,0.15599174999999998,8.388138909921983
149.9491397856731,2.26529239154123,149.94855155969788,2.263579652255234,61980,0.12234887941239612,18.255264,0.11145765,6.518829146346897
150.68960094491794,2.0605856919152643,150.68923568123793,2.062243344058937,1078753,-0.07515006215718933,23.564293,0.19692890999999998,6.110522074638889
149.77373604404204,2.6410797500422265,149.7730016678609,2.6361038418393417,35464,-0.0926664281687325,14.886514000000002,0.105,18.106900593624328
149.91471621264606,2.6591008888390935,149.91359198239445,2.654884340721739,57055,0.018085634731557353,19.863634,0.105,15.708733407580405
150.4079157135562,1.892852572781025,150.4066297701178,1.8949805038634606,115989,0.11762942307797002,23.944094,0.12205038,8.949411044534344
150.533737755009,2.0756529130893595,150.53372063081022,2.069919107621874,136051,0.10794958868276001,24.6623,0.1332996,20.64179161788421
150.1977204051165,1.9026450447439938,150.19803677973826,1.8992075379613236,733676,-0.05620517609736139,24.498929999999998,0.19585740000000001,12.427268644979112
149.77074169050385,2.5861684555203506,149.77076233309262,2.585181574988827,34550,0.08659206398775998,18.5515,0.10528839,3.5535454532430695
150.70516017285453,2.414741566654095,150.70557316955092,2.417932849916209,155501,-0.10993457873518983,20.220291,0.12543786,11.584256265727266
149.4931002005752,2.3627383124908343,149.49310643232334,2.366555781269414,3969,-0.041716959979695364,21.609928,0.12094367999999998,13.742905882903601
149.98533104507808,2.742701166730949,149.9840117536786,2.7405614021539377,564149,-0.029730807590036167,24.768225,0.17201385,9.046779259467662
149.903530285372,1.7174378771821373,149.90386647828552,1.7220505224748057,55306,0.04946690580000029,18.005672,0.105,16.649531205452064
150.16337905366646,1.64809787231976,150.1623479451938,1.6456617251196832,88432,0.02176665320100143,22.706928,0.20194142999999998,9.522744956384946
150.04219171200864,1.8563683268296938,150.04207899467988,1.8589935092898773,72143,-0.009668692518754235,14.365529,0.11396051999999998,9.459355228092333
149.7660282790489,2.803181307595901,149.7648730679685,2.8070850581729174,32259,0.018103474096119034,18.162603,0.105,14.654514027015212
149.78872219090763,2.565414519997396,149.78876696128467,2.558220772694884,39543,0.043342322017949644,22.806351,0.16510730999999998,25.89799081443234
150.3199051126261,2.198565408335911,150.31977183898596,2.200831050436716,109537,-0.051844005618877254,20.708937,0.17674212,8.170390010981755
150.18191518685575,1.692917717583387,150.1821286351951,1.6935147903748555,89805,0.10029043901082837,21.828861,0.16800875999999998,2.2825712896155337
150.46537864584735,1.7037785274312225,150.46616083560076,1.6998939602779644,919465,-0.09240135535250035,25.483543,0.16052109,14.264880488501122
150.42298887047696,2.4145326377712832,150.421361569446,2.4175308411122853,121491,0.05568373952796395,23.59029,0.25465104,12.278388893069454
149.59567515934415,2.0753221112332567,149.59544394212335,2.079002726503615,16889,0.026282080410411947,23.940216,0.16033313999999999,13.276300177168215
150.73193735594177,2.681003889105523,150.73170159461208,2.6838854195558888,160633,-0.09642073112092073,19.337406,0.11104376999999999,10.40809708818625
149.851609142125,1.7724793688735827,149.85254724494098,1.7725033250944804,42762,0.07659388753150415,17.328028,0.10755938999999999,3.3766557778522346
150.36381872026334,2.4984367368468976,150.36257351931633,2.495184854611295,115393,-0.009828753765751696,21.499634,0.13693307999999998,12.534164456259633
149.99688830868072,2.5888067479229866,149.9966648636135,2.592413362325067,62353,-0.02750000427522666,18.743686999999998,0.105,13.008655238916884
150.31210197206306,2.3073485807307885,150.31333358233272,2.306829542485097,104628,0.007951829256244203,17.744701,0.11544437999999999,4.80813186074214
149.6172858219491,2.6179088430378425,149.61795514114226,2.616822774460361,15559,0.050678036016727074,19.343601,0.105,4.591374739692156
150.27227860062933,2.546750627986856,150.27316113240454,2.552705585635681,102885,-0.010420423487089608,21.133831,0.16215366,21.67153400694086
150.43775710582955,2.6433043959055267,150.43735434082336,2.643179179814012,119352,-0.04438441903480775,16.113869,0.105,1.5169364387641682
150.10975795475053,2.7128599650040437,150.11041292755294,2.7082730140995657,77709,-0.00995773647630317,18.35659,0.12968985,16.680144050845794
149.5729424017694,2.813616312146979,149.57368929231797,2.815043806730732,14109,-0.11496853328560909,18.836069000000002,0.11510019,5.798393664324992
149.49490951617335,2.300615902516596,149.49431314880894,2.3052345246006096,2794,-0.09586164679035843,19.778629000000002,0.13273854,16.76485241454095
149.57916712363735,2.23185959442928,149.57954847425344,2.23712088551968,14317,0.017804344799240503,20.966928,0.13885545,18.990261434926644
149.68221365561033,1.6167494934098132,149.68151982045555,1.613450323939963,26849,0.016677786508903083,21.093897,0.12178566,12.136616086258236
149.95671712807103,2.7939836205179533,149.95782803725544,2.7968315493356117,59208,-0.029367727166353642,18.398689,0.11620116,11.003217544070266
149.89463016067518,1.884552743883948,149.8954201196026,1.8780346699639892,52199,-0.022792192597512233,17.75596,0.10959980999999998,23.636584068712065
149.48991141566623,2.5257131805229927,149.49034128756605,2.523227839059702,922,0.06742909689970834,24.721754,0.15489308999999998,9.07982058389638
150.65285701296563,2.1980896124945413,150.65328571587148,2.2002787418296244,151512,-0.022243852106224708,18.640703,0.12154929,8.030342722379563
150.65527301047098,2.7367309024180324,150.65589794797174,2.7371540433879815,150745,-0.09616487133983484,20.894897,0.11505657000000001,2.7148503699343123
150.37260559219146,1.6069817505033415,150.37260387805316,1.609387102521869,116471,0.01837431984711427,16.417177,0.105,8.659269463766833
149.88362980343638,2.548536619909508,149.88283300425638,2.5410316674369025,53300,-0.0011973250114776077,21.808367,0.12536229,27.16937647885253
150.29146016184086,2.566633684997396,150.29253729751562,2.5618849609279115,102776,0.06550102144799065,22.540144,0.14786504999999997,17.52881337394147
150.0562185927532,2.2412957668737348,150.0557996372,2.233597797647846,73673,-0.03171234898770344,21.896932999999997,0.16797834,27.753638753948106
150.72273565448415,2.502327829214763,150.7234998138015,2.498163482628018,156507,0.020906368612919782,19.45056,0.12554298000000003,15.241487943823046
150.0947334973632,2.2114209285551687,150.09462545771424,2.2059643962442768,80074,0.016770778724103118,24.119954999999997,0.13803573,19.64736076795422
150.1940013113946,1.6690419658618019,150.19334986925915,1.668642747613753,88572,-0.02287341091430404,20.404524,0.10520286,2.749684002911266
150.65912536465382,2.228453256570251,150.6594365184156,2.229784171458466,151517,-0.08238075007727547,19.940154999999997,0.11935959,4.920298774492412
149.53370855341913,2.513556139709355,149.53410608945495,2.517239032845549,7556,-0.14713589420196155,23.208834,0.18810918,13.335282648315792
150.28141099374557,1.8174230551190693,150.28106741752853,1.816933149290282,99069,-0.020600443467759685,21.468922,0.11852328000000001,2.153791993176088
149.9590389748439,2.8136158701488814,149.9584555036672,2.8164086392735252,60643,0.027641485911409962,17.717914999999998,0.10587987,10.27052736625956
150.24840265477792,1.9857270526519255,150.24804676871713,1.9821623348314465,96113,-0.1850284661545257,24.131439,0.18573557999999998,12.896703546111588
149.87984444981973,2.3688280250595155,149.879544666007,2.3716773917791225,475896,-0.10540692212046217,25.983538,0.1903668,10.314240200413705
149.59585113029425,2.15057614956661,149.59552698732367,2.146675566621473,18028,-0.05462352491692465,18.929087,0.10888337999999999,14.09043324476919
149.73679381758376,1.88392421476238,149.73609669901157,1.8846121577616026,32092,0.08657402671288922,21.618176000000002,0.12954909,3.5249027609630135
150.02655513907345,2.4085687160181535,150.02675392770868,2.4031443398617105,70657,-0.1509972024359087,22.053476,0.13900455,19.54083978497855
150.205175864709,2.1882234733863473,150.20411736049368,2.1869705274025764,94095,0.025161750652697826,20.465760999999997,0.11691941999999998,5.902981675485193
149.8245263005706,2.4729198013854794,149.8246328816377,2.4717516791182055,45085,0.06911268852515691,17.790842,0.105,4.2226757281226135
150.3926138961937,1.6119073591028674,150.3931503943439,1.6038922910762605,116373,-0.09042466130954663,23.516941,0.17347266,28.91876193343042
